"DTY"	"ARR"	"TRF"	"DUR"	"TTY"	"TAG"	"SCD"	"NCD"	"EFA"	"TCH"	"ANT"	"EMP"	"TSS"	"SPV"	"NOI"	"CLS"
"S"	2021-08-01 14:25:22	"G"	00:00:08.3	"R"	"0000_0000000168273013"	"downstream"	84	0.8	"HDX"	"A1"	57	"426/572"	1300.5	319	" E "
"S"	2021-08-01 14:25:32	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"downstream"	2	0.8	"HDX"	"A1"	14	"428/429"	1299.5	309	" E "
"S"	2021-08-01 14:25:37	"G"	00:00:06.9	"A"	"900_230000009506"	"downstream"	70	0.8	"HDX"	"A1"	46	"425/469"	1299	303	" C "
"S"	2021-08-01 14:25:52	"G"	00:00:01.4	"A"	"900_230000009506"	"downstream"	15	0.8	"HDX"	"A1"	84	"435/479"	1299	308	" C "
"S"	2021-08-01 14:25:55	"G"	00:00:08.1	"A"	"900_230000009506"	"downstream"	82	0.8	"HDX"	"A1"	16	"422/829"	1300.5	302	" C "
"S"	2021-08-01 14:26:06	"G"	00:00:02.2	"A"	"900_230000009506"	"downstream"	23	0.8	"HDX"	"A1"	24	"423/462"	1299.5	308	" C "
"S"	2021-08-01 14:26:34	"G"	00:00:08.2	"A"	"900_226000584318"	"downstream"	83	0.8	"HDX"	"A1"	259	"424/531"	1299.5	330	" A "
"S"	2021-08-01 14:26:44	"G"	00:00:00.5	"A"	"900_226000584318"	"downstream"	6	0.8	"HDX"	"A1"	16	"437/468"	1299	322	" A "
"S"	2021-08-01 14:26:55	"G"	00:00:08.4	"R"	"0000_0000000168273013"	"downstream"	85	0.8	"HDX"	"A1"	102	"416/600"	1300	309	" E "
"S"	2021-08-01 14:27:05	"G"	00:00:03.3	"R"	"0000_0000000168273013"	"downstream"	34	0.8	"HDX"	"A1"	18	"422/472"	1300.5	323	" E "
"S"	2021-08-01 14:27:15	"G"	00:00:00.1	"A"	"900_230000009506"	"downstream"	2	0.8	"HDX"	"A1"	61	"443/493"	1299.5	328	" C "
"S"	2021-08-01 14:27:17	"G"	00:00:04.0	"A"	"900_230000009506"	"downstream"	41	0.8	"HDX"	"A1"	24	"434/481"	1301	320	" C "
"S"	2021-08-01 14:27:23	"G"	00:00:02.2	"A"	"900_230000009506"	"downstream"	23	0.8	"HDX"	"A1"	20	"427/455"	1300	304	" C "
"S"	2021-08-01 14:27:45	"G"	00:00:02.9	"A"	"900_226000584318"	"downstream"	30	0.8	"HDX"	"A1"	198	"464/663"	1300	336	" A "
"S"	2021-08-01 14:27:50	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.8	"HDX"	"A1"	16	"427/451"	1299.5	323	" A "
"S"	2021-08-01 14:27:57	"G"	00:00:03.2	"R"	"0000_0000000168273013"	"downstream"	33	0.8	"HDX"	"A1"	67	"453/810"	1299	330	" E "
"S"	2021-08-01 14:28:02	"G"	00:00:05.5	"R"	"0000_0000000168273013"	"downstream"	56	0.8	"HDX"	"A1"	15	"439/581"	1300.5	325	" E "
"S"	2021-08-01 14:28:09	"G"	00:00:00.4	"R"	"0000_0000000168273013"	"downstream"	5	0.8	"HDX"	"A1"	14	"440/449"	1299.5	318	" E "
"S"	2021-08-01 14:28:18	"G"	00:00:00.9	"A"	"900_230000009506"	"downstream"	10	0.8	"HDX"	"A1"	87	"443/561"	1299.5	321	" C "
"S"	2021-08-01 14:28:21	"G"	00:00:01.2	"A"	"900_230000009506"	"downstream"	13	0.8	"HDX"	"A1"	23	"434/497"	1299.5	316	" C "
"S"	2021-08-01 14:28:25	"G"	00:00:02.6	"A"	"900_230000009506"	"downstream"	27	0.8	"HDX"	"A1"	22	"417/439"	1299.5	314	" C "
"S"	2021-08-01 22:32:43	"G"	00:00:04.8	"A"	"900_230000209850"	"downstream"	49	0.7	"HDX"	"A1"	65534	"393/735"	1263	305	" C "
"S"	2021-08-04 21:24:36	"G"	00:00:00.4	"A"	"900_226001617386"	"downstream"	5	0.7	"HDX"	"A1"	65534	"512/588"	1269	343	" H "
"S"	2021-08-04 21:24:39	"G"	00:00:00.6	"A"	"900_226001617386"	"downstream"	7	0.7	"HDX"	"A1"	19	"374/587"	1269	187	" H "
"S"	2021-08-05 01:20:58	"G"	00:00:05.8	"A"	"900_230000056311"	"downstream"	59	0.7	"HDX"	"A1"	65534	"405/661"	1265.5	283	" C "
"S"	2021-08-05 03:31:16	"G"	00:00:02.1	"A"	"900_228000369309"	"downstream"	22	0.7	"HDX"	"A1"	65534	"379/661"	1261.5	277	" B "
"S"	2021-08-05 03:31:19	"G"	00:00:02.9	"A"	"900_228000369309"	"downstream"	30	0.7	"HDX"	"A1"	16	"392/674"	1262.5	275	" B "
"S"	2021-08-06 05:07:28	"G"	00:00:00.2	"A"	"900_226001617661"	"downstream"	3	0.7	"HDX"	"A1"	65534	"434/466"	1263.5	308	" H "
"S"	2021-08-06 05:07:30	"G"	00:00:00.5	"A"	"900_226001617661"	"downstream"	6	0.7	"HDX"	"A1"	15	"430/569"	1264	349	" H "
"S"	2021-08-07 00:29:09	"G"	00:00:03.5	"A"	"900_228000586498"	"downstream"	36	0.7	"HDX"	"A1"	65534	"400/652"	1268	287	" B "
"S"	2021-08-07 00:32:34	"G"	00:00:02.0	"A"	"900_228000586498"	"downstream"	21	0.7	"HDX"	"A1"	2011	"399/609"	1267	278	" B "
"S"	2021-08-07 00:36:29	"G"	00:00:03.3	"A"	"900_228000586498"	"downstream"	34	0.7	"HDX"	"A1"	2332	"419/671"	1268.5	297	" B "
"S"	2021-08-07 00:39:28	"G"	00:00:01.8	"A"	"900_228000586498"	"downstream"	19	0.7	"HDX"	"A1"	1757	"407/599"	1268	324	" B "
"S"	2021-08-07 00:44:08	"G"	00:00:08.6	"A"	"900_228000586498"	"downstream"	87	0.7	"HDX"	"A1"	2781	"423/677"	1268.5	306	" B "
"S"	2021-08-07 00:46:11	"G"	00:00:05.3	"A"	"900_228000586498"	"downstream"	54	0.7	"HDX"	"A1"	1135	"391/586"	1267	270	" B "
"S"	2021-08-07 00:46:42	"G"	00:00:04.2	"A"	"900_228000586498"	"downstream"	43	0.7	"HDX"	"A1"	264	"421/661"	1268	306	" B "
"S"	2021-08-07 00:58:08	"G"	00:00:04.5	"A"	"900_228000586498"	"downstream"	46	0.7	"HDX"	"A1"	6812	"415/666"	1267	295	" B "
"S"	2021-08-07 01:05:31	"G"	00:00:01.5	"A"	"900_228000586498"	"downstream"	16	0.7	"HDX"	"A1"	4382	"436/552"	1267	315	" B "
"S"	2021-08-07 01:27:07	"G"	00:00:04.0	"A"	"900_228000586498"	"downstream"	41	0.7	"HDX"	"A1"	12943	"430/665"	1267.5	322	" B "
"S"	2021-08-07 01:39:08	"G"	00:00:01.6	"A"	"900_228000586498"	"downstream"	17	0.7	"HDX"	"A1"	7172	"401/604"	1267	321	" B "
"S"	2021-08-07 01:45:38	"G"	00:00:02.1	"A"	"900_228000586498"	"downstream"	22	0.7	"HDX"	"A1"	3888	"445/695"	1268	305	" B "
"S"	2021-08-07 01:45:43	"G"	00:00:03.1	"A"	"900_228000586498"	"downstream"	32	0.7	"HDX"	"A1"	21	"413/683"	1266	281	" B "
"S"	2021-08-07 09:59:12	"G"	00:00:00.3	"A"	"900_226001617661"	"downstream"	4	0.7	"HDX"	"A1"	65534	"472/576"	1295	352	" H "
"S"	2021-08-07 09:59:14	"G"	00:00:00.4	"A"	"900_226001617661"	"downstream"	5	0.7	"HDX"	"A1"	14	"454/573"	1295	353	" H "
"S"	2021-08-07 16:30:09	"G"	00:00:01.3	"A"	"900_226001617386"	"downstream"	14	0.7	"HDX"	"A1"	65534	"418/537"	1287	334	" H "
"S"	2021-08-07 16:30:13	"G"	00:00:00.0	"A"	"900_226001617386"	"downstream"	1	0.7	"HDX"	"A1"	33	"460/460"	1286.5	232	" H "
"S"	2021-08-07 23:21:10	"G"	00:00:04.9	"A"	"900_230000262840"	"downstream"	50	0.7	"HDX"	"A1"	65534	"395/680"	1257.5	284	" C "
"S"	2021-08-08 23:51:17	"G"	00:00:04.6	"A"	"900_230000084555"	"downstream"	47	0.7	"HDX"	"A1"	65534	"453/681"	1270	330	" C "
"S"	2021-08-09 13:19:20	"G"	00:00:01.0	"A"	"900_226001617386"	"downstream"	11	0.7	"HDX"	"A1"	65534	"391/582"	1336	275	" H "
"S"	2021-08-09 13:20:12	"G"	00:00:01.3	"A"	"900_226001617386"	"downstream"	14	0.8	"HDX"	"A1"	508	"418/571"	1336.5	337	" H "
"S"	2021-08-09 13:20:17	"G"	00:00:00.7	"A"	"900_226001617386"	"downstream"	8	0.8	"HDX"	"A1"	34	"495/601"	1336	345	" H "
"S"	2021-08-09 14:31:50	"G"	00:00:00.1	"A"	"900_226001617386"	"downstream"	2	0.7	"HDX"	"A1"	42928	"506/546"	1327	322	" H "
"S"	2021-08-09 14:31:52	"G"	00:00:00.0	"A"	"900_226001617386"	"downstream"	1	0.8	"HDX"	"A1"	15	"440/440"	1329	229	" H "
"S"	2021-08-09 16:03:06	"G"	00:00:02.1	"A"	"900_226001617386"	"downstream"	22	0.8	"HDX"	"A1"	54743	"426/548"	1336.5	333	" H "
"S"	2021-08-11 07:24:25	"G"	00:00:00.0	"A"	"900_226001617386"	"downstream"	1	0.7	"HDX"	"A1"	65534	"453/453"	1274.5	232	" H "
"S"	2021-08-12 04:44:32	"G"	00:00:00.2	"A"	"900_226001617661"	"downstream"	3	0.7	"HDX"	"A1"	65534	"422/563"	1267	306	" H "
"S"	2021-08-12 04:44:34	"G"	00:00:00.2	"A"	"900_226001617661"	"downstream"	3	0.7	"HDX"	"A1"	18	"497/575"	1266	331	" H "
"S"	2021-08-12 13:13:24	"G"	00:00:07.0	"A"	"900_226000584318"	"downstream"	71	0.8	"HDX"	"A1"	65534	"403/612"	1334.5	275	" A "
"S"	2021-08-12 13:13:40	"G"	00:00:02.7	"R"	"0000_0000000168273013"	"downstream"	28	0.8	"HDX"	"A1"	88	"416/571"	1336.5	286	" E "
"S"	2021-08-12 13:13:45	"G"	00:00:01.8	"R"	"0000_0000000168273013"	"downstream"	19	0.8	"HDX"	"A1"	19	"417/450"	1332.5	283	" E "
"S"	2021-08-12 13:13:51	"G"	00:00:05.6	"A"	"900_230000009506"	"downstream"	57	0.8	"HDX"	"A1"	37	"397/469"	1336	279	" C "
"S"	2021-08-12 13:13:58	"G"	00:00:02.0	"A"	"900_230000009506"	"downstream"	21	0.8	"HDX"	"A1"	16	"387/407"	1335	274	" C "
"S"	2021-08-12 13:14:21	"G"	00:00:12.0	"A"	"900_226000584318"	"downstream"	121	0.7	"HDX"	"A1"	213	"405/653"	1334.5	281	" A "
"S"	2021-08-12 13:14:40	"G"	00:00:07.0	"R"	"0000_0000000168273013"	"downstream"	71	0.8	"HDX"	"A1"	66	"415/599"	1338.5	336	" E "
"S"	2021-08-12 13:14:55	"G"	00:00:00.4	"A"	"900_230000009506"	"downstream"	5	0.8	"HDX"	"A1"	78	"404/413"	1336.5	269	" C "
"S"	2021-08-12 13:14:58	"G"	00:00:04.1	"A"	"900_230000009506"	"downstream"	42	0.8	"HDX"	"A1"	28	"385/454"	1335.5	261	" C "
"S"	2021-08-12 13:15:04	"G"	00:00:01.6	"A"	"900_230000009506"	"downstream"	17	0.8	"HDX"	"A1"	19	"391/516"	1337	331	" C "
"S"	2021-08-12 13:15:25	"G"	00:00:01.1	"A"	"900_226000584318"	"downstream"	12	0.9	"HDX"	"A1"	195	"406/534"	1339	282	" A "
"S"	2021-08-12 13:15:28	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.8	"HDX"	"A1"	15	"408/425"	1338.5	287	" A "
"S"	2021-08-12 13:15:34	"G"	00:00:01.2	"A"	"900_226000584318"	"downstream"	13	0.8	"HDX"	"A1"	14	"411/421"	1337.5	278	" A "
"S"	2021-08-12 13:15:42	"G"	00:00:07.0	"R"	"0000_0000000168273013"	"downstream"	71	0.8	"HDX"	"A1"	68	"420/560"	1335	314	" E "
"S"	2021-08-12 13:15:53	"G"	00:00:04.6	"A"	"900_230000009506"	"downstream"	47	0.8	"HDX"	"A1"	36	"398/543"	1334	274	" C "
"S"	2021-08-12 13:15:59	"G"	00:00:02.0	"A"	"900_230000009506"	"downstream"	21	0.8	"HDX"	"A1"	14	"387/472"	1335.5	279	" C "
"S"	2021-08-12 13:16:25	"G"	00:00:01.8	"A"	"900_226000584318"	"downstream"	19	0.8	"HDX"	"A1"	240	"405/541"	1341.5	284	" A "
"S"	2021-08-12 13:16:29	"G"	00:00:00.6	"A"	"900_226000584318"	"downstream"	7	0.8	"HDX"	"A1"	15	"404/421"	1334	288	" A "
"S"	2021-08-12 13:16:37	"G"	00:00:04.1	"R"	"0000_0000000168273013"	"downstream"	42	0.8	"HDX"	"A1"	80	"414/579"	1333.5	276	" E "
"S"	2021-08-12 13:16:43	"G"	00:00:01.3	"R"	"0000_0000000168273013"	"downstream"	14	0.8	"HDX"	"A1"	18	"415/428"	1335	288	" E "
"S"	2021-08-12 13:16:46	"G"	00:00:00.4	"R"	"0000_0000000168273013"	"downstream"	5	0.8	"HDX"	"A1"	14	"419/427"	1336.5	279	" E "
"S"	2021-08-12 13:16:48	"G"	00:00:03.8	"R"	"0000_0000000168273013"	"downstream"	39	0.9	"HDX"	"A1"	16	"418/434"	1336.5	287	" E "
"S"	2021-08-12 13:16:58	"G"	00:00:05.9	"A"	"900_230000009506"	"downstream"	60	0.8	"HDX"	"A1"	62	"394/473"	1336	272	" C "
"S"	2021-08-12 13:17:34	"G"	00:00:05.4	"A"	"900_226000584318"	"downstream"	55	0.8	"HDX"	"A1"	299	"409/522"	1339.5	277	" A "
"S"	2021-08-12 13:17:41	"G"	00:00:00.4	"A"	"900_226000584318"	"downstream"	5	0.8	"HDX"	"A1"	16	"408/420"	1339.5	287	" A "
"S"	2021-08-12 13:17:52	"G"	00:00:05.2	"R"	"0000_0000000168273013"	"downstream"	53	0.8	"HDX"	"A1"	105	"413/443"	1336	274	" E "
"S"	2021-08-12 13:17:59	"G"	00:00:02.9	"R"	"0000_0000000168273013"	"downstream"	30	0.8	"HDX"	"A1"	18	"414/444"	1338.5	274	" E "
"S"	2021-08-12 13:18:08	"G"	00:00:01.5	"A"	"900_230000009506"	"downstream"	16	0.7	"HDX"	"A1"	52	"404/535"	1339.5	286	" C "
"S"	2021-08-12 13:18:11	"G"	00:00:05.5	"A"	"900_230000009506"	"downstream"	56	0.8	"HDX"	"A1"	19	"380/490"	1339	251	" C "
"S"	2021-08-12 13:18:44	"G"	00:00:06.7	"A"	"900_226000584318"	"downstream"	68	0.7	"HDX"	"A1"	269	"408/628"	1334	279	" A "
"S"	2021-08-12 13:18:52	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.8	"HDX"	"A1"	19	"405/415"	1337	275	" A "
"S"	2021-08-12 13:19:07	"G"	00:00:04.2	"R"	"0000_0000000168273013"	"downstream"	43	0.7	"HDX"	"A1"	145	"413/466"	1338	284	" E "
"S"	2021-08-12 13:19:13	"G"	00:00:00.3	"R"	"0000_0000000168273013"	"downstream"	4	0.8	"HDX"	"A1"	16	"413/421"	1337.5	292	" E "
"S"	2021-08-12 13:19:22	"G"	00:00:06.4	"A"	"900_230000009506"	"downstream"	65	0.8	"HDX"	"A1"	84	"382/498"	1337.5	274	" C "
"S"	2021-08-12 13:20:00	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.8	"HDX"	"A1"	319	"455/554"	1337	307	" A "
"S"	2021-08-12 13:20:03	"G"	00:00:03.0	"A"	"900_226000584318"	"downstream"	31	0.8	"HDX"	"A1"	23	"411/515"	1336	286	" A "
"S"	2021-08-12 13:20:09	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	20	"422/422"	1333.5	281	" A "
"S"	2021-08-12 13:20:10	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.7	"HDX"	"A1"	18	"410/417"	1338.5	274	" A "
"S"	2021-08-12 13:20:18	"G"	00:00:03.5	"R"	"0000_0000000168273013"	"downstream"	36	0.8	"HDX"	"A1"	73	"413/436"	1334.5	272	" E "
"S"	2021-08-12 13:20:28	"G"	00:00:03.5	"A"	"900_230000009506"	"downstream"	36	0.8	"HDX"	"A1"	59	"407/550"	1336.5	291	" C "
"S"	2021-08-12 13:20:33	"G"	00:00:01.8	"A"	"900_230000009506"	"downstream"	19	0.8	"HDX"	"A1"	15	"377/389"	1338.5	265	" C "
"S"	2021-08-12 13:21:05	"G"	00:00:07.9	"A"	"900_226000584318"	"downstream"	80	0.8	"HDX"	"A1"	307	"412/677"	1339.5	284	" A "
"S"	2021-08-12 13:21:15	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	18	"409/409"	1340.5	265	" A "
"S"	2021-08-12 13:21:21	"G"	00:00:05.6	"R"	"0000_0000000168273013"	"downstream"	57	0.8	"HDX"	"A1"	57	"416/550"	1340.5	278	" E "
"S"	2021-08-12 13:21:28	"G"	00:00:00.2	"R"	"0000_0000000168273013"	"downstream"	3	0.8	"HDX"	"A1"	18	"416/418"	1339.5	282	" E "
"S"	2021-08-12 13:21:30	"G"	00:00:00.5	"R"	"0000_0000000168273013"	"downstream"	6	0.7	"HDX"	"A1"	16	"413/419"	1339	276	" E "
"S"	2021-08-12 13:21:44	"G"	00:00:07.5	"A"	"900_230000009506"	"downstream"	76	0.8	"HDX"	"A1"	128	"389/545"	1337.5	280	" C "
"S"	2021-08-12 13:21:53	"G"	00:00:01.4	"A"	"900_230000009506"	"downstream"	15	0.8	"HDX"	"A1"	18	"384/400"	1336.5	272	" C "
"S"	2021-08-12 13:22:35	"G"	00:00:01.7	"A"	"900_226000584318"	"downstream"	18	0.8	"HDX"	"A1"	401	"431/541"	1339.5	293	" A "
"S"	2021-08-12 13:22:39	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.8	"HDX"	"A1"	23	"412/417"	1335.5	283	" A "
"S"	2021-08-12 13:22:54	"G"	00:00:05.2	"R"	"0000_0000000168273013"	"downstream"	53	0.9	"HDX"	"A1"	152	"414/468"	1334.5	277	" E "
"S"	2021-08-12 13:23:08	"G"	00:00:00.6	"A"	"900_230000009506"	"downstream"	7	0.9	"HDX"	"A1"	83	"426/511"	1336	307	" C "
"S"	2021-08-12 13:23:12	"G"	00:00:06.9	"A"	"900_230000009506"	"downstream"	70	0.9	"HDX"	"A1"	28	"407/628"	1338	287	" C "
"S"	2021-08-12 13:23:20	"G"	00:00:04.3	"A"	"900_230000009506"	"downstream"	44	0.7	"HDX"	"A1"	14	"398/437"	1336	273	" C "
"S"	2021-08-12 13:23:26	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	19	"384/384"	1338.5	264	" C "
"S"	2021-08-12 13:23:56	"G"	00:00:03.9	"A"	"900_226000584318"	"downstream"	40	0.8	"HDX"	"A1"	294	"412/501"	1332	279	" A "
"S"	2021-08-12 13:24:01	"G"	00:00:00.9	"A"	"900_226000584318"	"downstream"	10	0.8	"HDX"	"A1"	15	"423/428"	1332	283	" A "
"S"	2021-08-12 13:24:14	"G"	00:00:06.8	"R"	"0000_0000000168273013"	"downstream"	69	0.9	"HDX"	"A1"	115	"414/467"	1329.5	287	" E "
"S"	2021-08-12 13:24:29	"G"	00:00:07.6	"A"	"900_230000009506"	"downstream"	77	0.8	"HDX"	"A1"	83	"397/540"	1337.5	274	" C "
"S"	2021-08-12 13:25:05	"G"	00:00:05.7	"A"	"900_226000584318"	"downstream"	58	0.7	"HDX"	"A1"	283	"414/580"	1337.5	292	" A "
"S"	2021-08-12 13:25:13	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	18	"413/413"	1328.5	288	" A "
"S"	2021-08-12 13:25:24	"G"	00:00:03.7	"R"	"0000_0000000168273013"	"downstream"	38	0.8	"HDX"	"A1"	113	"416/532"	1332	287	" E "
"S"	2021-08-12 13:25:33	"G"	00:00:12.9	"A"	"900_230000009506"	"downstream"	130	0.8	"HDX"	"A1"	48	"388/574"	1332	271	" C "
"S"	2021-08-12 13:25:48	"G"	00:00:00.2	"A"	"900_230000009506"	"downstream"	3	0.8	"HDX"	"A1"	20	"421/443"	1332	217	" C "
"S"	2021-08-12 13:49:48	"G"	00:00:01.2	"A"	"900_230000009506"	"downstream"	13	0.8	"HDX"	"A1"	13262	"393/440"	1334	227	" C "
"S"	2021-08-12 13:51:01	"G"	00:00:05.4	"A"	"900_226000584318"	"downstream"	55	0.8	"HDX"	"A1"	720	"409/529"	1337	283	" A "
"S"	2021-08-12 13:51:18	"G"	00:00:04.3	"R"	"0000_0000000168273013"	"downstream"	44	0.8	"HDX"	"A1"	112	"420/576"	1330.5	281	" E "
"S"	2021-08-12 13:51:24	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	14	"417/417"	1330	273	" E "
"S"	2021-08-12 13:51:25	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	16	"415/415"	1331	240	" E "
"S"	2021-08-12 13:51:34	"G"	00:00:03.3	"A"	"900_230000009506"	"downstream"	34	0.8	"HDX"	"A1"	87	"415/568"	1334.5	269	" C "
"S"	2021-08-12 13:51:41	"G"	00:00:00.5	"A"	"900_230000009506"	"downstream"	6	0.8	"HDX"	"A1"	34	"394/415"	1337.5	262	" C "
"S"	2021-08-12 13:51:44	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	28	"395/395"	1335.5	277	" C "
"S"	2021-08-12 13:51:48	"G"	00:00:01.9	"A"	"900_230000009506"	"downstream"	20	0.8	"HDX"	"A1"	31	"391/474"	1337	263	" C "
"S"	2021-08-13 00:31:13	"G"	00:00:05.5	"A"	"900_230000204712"	"downstream"	56	0.7	"HDX"	"A1"	65534	"409/640"	1275.5	281	" C "
"S"	2021-08-13 03:06:23	"G"	00:00:03.3	"A"	"900_230000032412"	"downstream"	34	0.7	"HDX"	"A1"	65534	"421/643"	1272.5	332	" C "
"S"	2021-08-13 03:08:09	"G"	00:00:01.3	"A"	"900_230000032412"	"downstream"	14	0.7	"HDX"	"A1"	1030	"452/602"	1272.5	337	" C "
"S"	2021-08-13 03:09:55	"G"	00:00:03.3	"A"	"900_230000032412"	"downstream"	34	0.7	"HDX"	"A1"	1043	"462/639"	1272	325	" C "
"S"	2021-08-13 21:36:14	"G"	00:00:05.3	"A"	"900_230000262355"	"downstream"	54	0.7	"HDX"	"A1"	65534	"403/680"	1278.5	275	" C "
"S"	2021-08-18 22:29:06	"G"	00:00:01.4	"A"	"900_228000460440"	"downstream"	15	0.7	"HDX"	"A1"	65534	"448/659"	1277.5	294	" B "
"S"	2021-08-18 22:29:09	"G"	00:00:02.0	"A"	"900_228000460440"	"downstream"	21	0.7	"HDX"	"A1"	18	"389/654"	1277.5	285	" B "
"S"	2021-08-20 23:10:51	"G"	00:00:03.3	"A"	"900_230000262796"	"downstream"	34	0.7	"HDX"	"A1"	65534	"439/657"	1275.5	331	" C "
"S"	2021-08-21 04:29:38	"G"	00:00:04.2	"A"	"900_230000205393"	"downstream"	43	0.7	"HDX"	"A1"	65534	"432/668"	1260	309	" C "
"S"	2021-08-22 00:07:34	"G"	00:00:05.7	"A"	"900_230000057956"	"downstream"	58	0.7	"HDX"	"A1"	65534	"406/636"	1260	320	" C "
